video_id,video_title,video_description,video_published_at,duration_iso8601,view_count,like_count,comment_count,thumbnail_default,thumbnail_medium,thumbnail_high,live_actual_start,live_actual_end,live_scheduled_start
Nx-5bHeC6xo,"""Sparks Fly"" (acoustic) Live on the RED Tour!","Check out this clip of ""Sparks Fly"" acoustic live on the RED Tour from Omaha, Nebraska!

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",2013-03-15 21:08:37+00:00,PT49S,775326,19362,942,https://i.ytimg.com/vi/Nx-5bHeC6xo/default.jpg,https://i.ytimg.com/vi/Nx-5bHeC6xo/mqdefault.jpg,https://i.ytimg.com/vi/Nx-5bHeC6xo/hqdefault.jpg,,,
FTA4kzsTmxc,Taylor Swift and Jennifer Lopez: Jenny from the Block,"Taylor Swift and Jennifer Lopez perform ""Jenny from the Block"" live at Taylor's sold out concert at Staples Center in Los Angeles on August 24, 2013.

Lover out everywhere August 23. Pre-order now.
https://TaylorSwift.lnk.to/LoverYD

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",2013-09-12 21:34:41+00:00,PT5M56S,13327233,118059,3646,https://i.ytimg.com/vi/FTA4kzsTmxc/default.jpg,https://i.ytimg.com/vi/FTA4kzsTmxc/mqdefault.jpg,https://i.ytimg.com/vi/FTA4kzsTmxc/hqdefault.jpg,,,
y7CsaOF3S5c,Taylor Swift and Carly Simon: You're So Vain,"On July 27th, 2013, at the second of two sold-out shows in Gillette Stadium, Taylor gave the crowd a huge surprise! In front of more than 55,000 fans in Foxborough, Massachusetts, she introduced one of her heroes -- Carly Simon. They performed Carly's iconic hit song ""You're So Vain"" together, delighting the crowd and creating a once in a lifetime moment for everyone in attendance.

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",2013-07-29 15:59:25+00:00,PT2M29S,1349363,23977,1119,https://i.ytimg.com/vi/y7CsaOF3S5c/default.jpg,https://i.ytimg.com/vi/y7CsaOF3S5c/mqdefault.jpg,https://i.ytimg.com/vi/y7CsaOF3S5c/hqdefault.jpg,,,
QuijXg8wm28,Taylor Swift - The Last Time ft. Gary Lightbody,"Music video by Taylor Swift & Gary Lightbody performing The Last Time. (C) 2013 Taylor Swift
 
►Exclusive Merch: https://store.taylorswift.com
 
►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com
 
►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",2013-11-16 01:06:06+00:00,PT3M48S,51471183,379048,11041,https://i.ytimg.com/vi/QuijXg8wm28/default.jpg,https://i.ytimg.com/vi/QuijXg8wm28/mqdefault.jpg,https://i.ytimg.com/vi/QuijXg8wm28/hqdefault.jpg,,,
LkkY2iaylmI,Wonderstruck Taylor Swift Chapter 2,"Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",2012-04-24 14:50:46+00:00,PT31S,956813,20035,1294,https://i.ytimg.com/vi/LkkY2iaylmI/default.jpg,https://i.ytimg.com/vi/LkkY2iaylmI/mqdefault.jpg,https://i.ytimg.com/vi/LkkY2iaylmI/hqdefault.jpg,,,
BxZi6jC2JAI,"Behind The Fragrance, Taylor Swift Incredible Things featuring Taylor Swift (Behind The Scenes)","""Nice to meet you, where you been? I could show you
​i​ncredible ​t​hings​.​"" Find out the story behind Taylor Swift’s new fragrance, Incredible Things​,​ on the set with Taylor as she reveals her inspiration behind the name taken from her song​, ""​Blank Space​""​, incorporation of her watercolors and what the fragrance represents to her. The new Taylor Swift Incredible Things fragrance is in stores now. 

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",2014-12-15 17:13:20+00:00,PT1M24S,516466,19343,601,https://i.ytimg.com/vi/BxZi6jC2JAI/default.jpg,https://i.ytimg.com/vi/BxZi6jC2JAI/mqdefault.jpg,https://i.ytimg.com/vi/BxZi6jC2JAI/hqdefault.jpg,,,
kpzwfS5x068,Taylor Swift Fragrances Made Of Starlight Musical Edition,"Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",2013-12-05 21:24:59+00:00,PT31S,505324,13026,369,https://i.ytimg.com/vi/kpzwfS5x068/default.jpg,https://i.ytimg.com/vi/kpzwfS5x068/mqdefault.jpg,https://i.ytimg.com/vi/kpzwfS5x068/hqdefault.jpg,,,
ve_o2kq4_jY,Thank you.,"Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",2011-04-04 05:00:50+00:00,PT32S,3557483,207076,8430,https://i.ytimg.com/vi/ve_o2kq4_jY/default.jpg,https://i.ytimg.com/vi/ve_o2kq4_jY/mqdefault.jpg,https://i.ytimg.com/vi/ve_o2kq4_jY/hqdefault.jpg,,,
XPBwXKgDTdE,Taylor Swift - Mine,Music video by Taylor Swift performing Mine.© 2010 Taylor Swift,2010-08-31 02:15:03+00:00,PT3M56S,328264236,1343364,90477,https://i.ytimg.com/vi/XPBwXKgDTdE/default.jpg,https://i.ytimg.com/vi/XPBwXKgDTdE/mqdefault.jpg,https://i.ytimg.com/vi/XPBwXKgDTdE/hqdefault.jpg,,,
v9bxXO9fj98,Should've Said No,"Music video for my latest single ""Should've Said No""

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",2008-06-26 15:47:41+00:00,PT4M22S,8058313,127146,10290,https://i.ytimg.com/vi/v9bxXO9fj98/default.jpg,https://i.ytimg.com/vi/v9bxXO9fj98/mqdefault.jpg,https://i.ytimg.com/vi/v9bxXO9fj98/hqdefault.jpg,,,
ptSjNWnzpjg,Taylor Swift - Fearless,"Music video by Taylor Swift performing Fearless. (C) 2010 Taylor Swift.
 
►Exclusive Merch: https://store.taylorswift.com
 
►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com
 
►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",2010-02-26 17:13:59+00:00,PT4M11S,65344119,301506,18526,https://i.ytimg.com/vi/ptSjNWnzpjg/default.jpg,https://i.ytimg.com/vi/ptSjNWnzpjg/mqdefault.jpg,https://i.ytimg.com/vi/ptSjNWnzpjg/hqdefault.jpg,,,
Pb-K2tXWK4w,Taylor Swift - Fifteen,"Music video by Taylor Swift performing Fifteen. (C) 2009 Taylor Swift.
 
►Exclusive Merch: https://store.taylorswift.com
 
►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com
 
►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",2009-11-24 08:00:54+00:00,PT5M4S,172016026,684872,65433,https://i.ytimg.com/vi/Pb-K2tXWK4w/default.jpg,https://i.ytimg.com/vi/Pb-K2tXWK4w/mqdefault.jpg,https://i.ytimg.com/vi/Pb-K2tXWK4w/hqdefault.jpg,,,
yCMqcFAigRg,Taylor Swift - Picture To Burn,"Music video by Taylor Swift performing Picture To Burn. (C) 2006 Taylor Swift.
 
►Exclusive Merch: https://store.taylorswift.com
 
►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com
 
►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",2009-06-16 21:42:34+00:00,PT3M32S,125823729,685898,39218,https://i.ytimg.com/vi/yCMqcFAigRg/default.jpg,https://i.ytimg.com/vi/yCMqcFAigRg/mqdefault.jpg,https://i.ytimg.com/vi/yCMqcFAigRg/hqdefault.jpg,,,
Jb2stN7kH28,Taylor Swift - Our Song,"Music video by Taylor Swift performing Our Song. (C) 2007 Taylor Swift
 
►Exclusive Merch: https://store.taylorswift.com
 
►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com
 
►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",2009-06-17 00:49:50+00:00,PT3M23S,227367131,977654,66938,https://i.ytimg.com/vi/Jb2stN7kH28/default.jpg,https://i.ytimg.com/vi/Jb2stN7kH28/mqdefault.jpg,https://i.ytimg.com/vi/Jb2stN7kH28/hqdefault.jpg,,,
xKCek6_dB0M,Taylor Swift - Teardrops On My Guitar,"Music video by Taylor Swift performing Teardrops On My Guitar. (C) 2007 Taylor Swift. 

 
►Exclusive Merch: https://store.taylorswift.com
 
►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com
 
►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",2009-06-16 23:22:21+00:00,PT3M38S,177870016,869124,62505,https://i.ytimg.com/vi/xKCek6_dB0M/default.jpg,https://i.ytimg.com/vi/xKCek6_dB0M/mqdefault.jpg,https://i.ytimg.com/vi/xKCek6_dB0M/hqdefault.jpg,,,
B1jYllE0T-k,Taylor Swift - Change,"Music video by Taylor Swift performing ""Change.""

❤️‍🔥Stream/download ‘The Life of a Showgirl’: https://taylor.lnk.to/TSTheLifeofaShowgirlYD

►Subscribe to Taylor Swift on YouTube: https://ts.lnk.to/subscribe
►Shop Merch: http://taylorswift.lnk.to/store

►Follow Taylor Swift Online: 
TikTok: http://tiktok.com/@taylorswift 
Instagram: http://instagram.com/taylorswift 
Twitter: http://twitter.com/taylorswift13 
Snapchat: http://snapchat.com/add/taylorswift 
Facebook: http://facebook.com/taylorswift 
Tumblr: http://taylorswift.tumblr.com 
Website: http://www.taylorswift.com 

►Follow Taylor Nation Online:
TikTok: http://tiktok.com/@taylornation
Instagram: http://instagram.com/taylornation 
Twitter: http://twitter.com/taylornation13
Tumblr: http://taylornation.tumblr.com

#taylorswift #change

(C) 2008 Taylor Swift.",2009-06-16 21:53:38+00:00,PT4M33S,52138362,199340,16716,https://i.ytimg.com/vi/B1jYllE0T-k/default.jpg,https://i.ytimg.com/vi/B1jYllE0T-k/mqdefault.jpg,https://i.ytimg.com/vi/B1jYllE0T-k/hqdefault.jpg,,,
AlTfYj7q5gQ,Taylor Swift - I'm Only Me When I'm With You,"Music video by Taylor Swift performing I'm Only Me When I'm With You.

 ❤️‍🔥Stream/download ‘The Life of a Showgirl’: https://taylor.lnk.to/TSTheLifeofaShowgirlYD

►Subscribe to Taylor Swift on YouTube: https://ts.lnk.to/subscribe
►Shop Merch: http://taylorswift.lnk.to/store

►Follow Taylor Swift Online: 
TikTok: http://tiktok.com/@taylorswift 
Instagram: http://instagram.com/taylorswift 
Twitter: http://twitter.com/taylorswift13 
Snapchat: http://snapchat.com/add/taylorswift 
Facebook: http://facebook.com/taylorswift 
Tumblr: http://taylorswift.tumblr.com 
Website: http://www.taylorswift.com 

►Follow Taylor Nation Online:
TikTok: http://tiktok.com/@taylornation
Instagram: http://instagram.com/taylornation 
Twitter: http://twitter.com/taylornation13
Tumblr: http://taylornation.tumblr.com

#TaylorSwift #ImOnlyMeWhenImWithYou

(C) 2008 Taylor Swift.",2009-06-16 21:44:50+00:00,PT3M39S,42328790,190708,10675,https://i.ytimg.com/vi/AlTfYj7q5gQ/default.jpg,https://i.ytimg.com/vi/AlTfYj7q5gQ/mqdefault.jpg,https://i.ytimg.com/vi/AlTfYj7q5gQ/hqdefault.jpg,,,
Zmv26eqduSg,Asia! (my February video blog),"Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",2011-02-23 06:28:38+00:00,PT9M29S,2536852,100743,8881,https://i.ytimg.com/vi/Zmv26eqduSg/default.jpg,https://i.ytimg.com/vi/Zmv26eqduSg/mqdefault.jpg,https://i.ytimg.com/vi/Zmv26eqduSg/hqdefault.jpg,,,
9wXlz0f-2Zo,"Taylor Swift Speak Now Fan Video : Stockhold, Sweden","Tomb Svalborg and Hanna Lohman travel from Sweden to New York City to celebrate the release of Speak Now. Watch as Tomb and Sophia meet Taylor, enjoy the party atmosphere and debate a marriage proposal and whether or not Taylor will accept Tomb's question.

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",2011-02-14 05:32:11+00:00,PT3M7S,213253,2409,239,https://i.ytimg.com/vi/9wXlz0f-2Zo/default.jpg,https://i.ytimg.com/vi/9wXlz0f-2Zo/mqdefault.jpg,https://i.ytimg.com/vi/9wXlz0f-2Zo/hqdefault.jpg,,,
CpwF5fw6dE0,"Taylor Swift Speak Now Fan Video : Ajalvir (Madrid), Spain","Alejandro Diaz and Concepcion Garrido are thrilled to be going to New York City to meet Taylor Swift. Watch as they make memories they will never forget and fulfill lifelong dreams of traveling to the US and meeting Taylor Swift.

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",2011-02-14 05:19:09+00:00,PT3M19S,97422,2103,147,https://i.ytimg.com/vi/CpwF5fw6dE0/default.jpg,https://i.ytimg.com/vi/CpwF5fw6dE0/mqdefault.jpg,https://i.ytimg.com/vi/CpwF5fw6dE0/hqdefault.jpg,,,
fTFcFeQOeLo,"Taylor Swift Speak Now Fan Video : San Diego, CA","Best friends Audrey Leung and Taylor Hensling tell their story of the Speak Now dream trip of a lifetime as they joined Taylor Swift throughout her album release week. Criss-crossing the country from San Diego to New York City and back to Los Angeles, these are their experiences.

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",2011-02-14 05:05:59+00:00,PT3M23S,118375,1726,139,https://i.ytimg.com/vi/fTFcFeQOeLo/default.jpg,https://i.ytimg.com/vi/fTFcFeQOeLo/mqdefault.jpg,https://i.ytimg.com/vi/fTFcFeQOeLo/hqdefault.jpg,,,
dlBQSxDuy2I,"Taylor Swift Speak Now Fan Video : Omaha, NE","Burke High School teacher Deb Ward gets a well-deserved break with her daughter Kristina as they attend Taylor Swift's album release events in New York City and Los Angeles, CA. One thing for sure is that this trip will be remembered!

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",2011-02-14 04:59:38+00:00,PT4M20S,56753,1933,310,https://i.ytimg.com/vi/dlBQSxDuy2I/default.jpg,https://i.ytimg.com/vi/dlBQSxDuy2I/mqdefault.jpg,https://i.ytimg.com/vi/dlBQSxDuy2I/hqdefault.jpg,,,
-0uRcwk818Y,"Taylor Swift Speak Now Fan Video : Nashville, TN","Watch Kaitlyn Anderson and Ashley Emig as they travel from Nashville, TN to New York City and Los Angeles, CA attending Taylor Swift events at the Metropolitan Pavilion, The Today Show, The David Letterman Show, Scholastic, JFK airport and more. It's enough to make her very tired!

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",2011-02-14 04:33:28+00:00,PT3M57S,410432,3548,123,https://i.ytimg.com/vi/-0uRcwk818Y/default.jpg,https://i.ytimg.com/vi/-0uRcwk818Y/mqdefault.jpg,https://i.ytimg.com/vi/-0uRcwk818Y/hqdefault.jpg,,,
KWPrDngWZSQ,"Taylor Swift Speak Now Fan Video : Minneapolis, MN","Watch as Susan Dixon and daughter Kalien explore New York City and attend Taylor Swift album release events. Kalien has a little trouble with the circle doors, but that doesn't stop them from enjoying a one-in-a-lifetime trip. ""You betcha Minnesota loves Taylor Swift!""

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",2011-02-14 04:08:07+00:00,PT3M1S,56708,2357,408,https://i.ytimg.com/vi/KWPrDngWZSQ/default.jpg,https://i.ytimg.com/vi/KWPrDngWZSQ/mqdefault.jpg,https://i.ytimg.com/vi/KWPrDngWZSQ/hqdefault.jpg,,,
rx86WwyoI7g,"Taylor Swift Speak Now Fan Video : Hampton, NJ","Melissa and Laura Castrogiovanni have the ""best week of their life"" meeting Taylor Swift and attending her album release week activities. Making new friends along the way she attends once-in-a-lifetime events such as interviewing Taylor at 30,000 feet as they fly across the country on a charter jetBlue flight.

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",2011-02-14 04:39:17+00:00,PT3M57S,116522,1619,98,https://i.ytimg.com/vi/rx86WwyoI7g/default.jpg,https://i.ytimg.com/vi/rx86WwyoI7g/mqdefault.jpg,https://i.ytimg.com/vi/rx86WwyoI7g/hqdefault.jpg,,,
91EDAPQLsXc,"Taylor Swift Speak Now Fan Video : Chicago, IL","Brianna Leonard and her Mom Barb join Taylor Swift during her album launch week festivities. Watch as Briana flies on an airplane for the first time, meets Taylor and gets up close at events such as the Today Show, David Letterman, Scholastic and enjoys the best flight ever (only her 2nd) as she travels next to, and interviews, Taylor Swift in-route from New York To LA.

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",2011-02-14 03:50:44+00:00,PT3M32S,119899,2405,152,https://i.ytimg.com/vi/91EDAPQLsXc/default.jpg,https://i.ytimg.com/vi/91EDAPQLsXc/mqdefault.jpg,https://i.ytimg.com/vi/91EDAPQLsXc/hqdefault.jpg,,,
LSjPFdoeDD8,"Taylor Swift Speak Now Fan Video : Oranga, NSW, Australia","Engaged couple Kat Hammond and Trevor Rogers make the long journey from Orange, a city in New South Wales, Australia to attend the Speak Now in NY CD release party. Watch as they explore New York City's Central Park, Times Square, the Statue of Liberty, and survive the ""crazy"" cab drivers.

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",2011-02-14 03:04:11+00:00,PT3M18S,94598,1606,98,https://i.ytimg.com/vi/LSjPFdoeDD8/default.jpg,https://i.ytimg.com/vi/LSjPFdoeDD8/mqdefault.jpg,https://i.ytimg.com/vi/LSjPFdoeDD8/hqdefault.jpg,,,
jkin5pRLrQg,Taylor Swift Speak Now Fan Videos : Shot on a Bloggie,"Taylor Swift gathered over 100 individuals from over 20 countries around the world to celebrate her new CD 'Speak Now.' Fans from Italy, France, Holland, Korea, Japan, Germany, Mexico, the US and more met in New York City on October 25th for an international album release celebration. Some of these individuals continued with Taylor as she traveled across the country performing on rooftops, on television shows and even at the airport. Sony gave a Bloggie Touch video camera to everyone so they could document their experiences. These are their experiences.

Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",2011-02-14 03:00:29+00:00,PT4M16S,57176,1844,110,https://i.ytimg.com/vi/jkin5pRLrQg/default.jpg,https://i.ytimg.com/vi/jkin5pRLrQg/mqdefault.jpg,https://i.ytimg.com/vi/jkin5pRLrQg/hqdefault.jpg,,,
ZMt6TFO0zn4,Taylor Swift CoverGirl NatureLuxe,"Shop music here: http://smarturl.it/TASmusic

Shop merchandise here: http://taylor.lk/tourmerch

Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift 
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation 
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",2011-01-06 17:52:21+00:00,PT31S,975367,12996,1367,https://i.ytimg.com/vi/ZMt6TFO0zn4/default.jpg,https://i.ytimg.com/vi/ZMt6TFO0zn4/mqdefault.jpg,https://i.ytimg.com/vi/ZMt6TFO0zn4/hqdefault.jpg,,,
